id,name,email,language_id,description,latitude,longitude,type_id,subtype_id,subtype_google,phone_number,website_address,from_google_place,valid,created_at,updated_at,address,image_file_name,image_content_type,image_file_size,image_updated_at
119,Rifoles Praia Hotel,reservas@rifoles.com.br,2,"Hotel de luxo 5 estrelas beira mar de Ponta Negra, um dos pontos mais famosos de Natal.",-5.866741,-35.180116999999996,11,76,,,www.rifoles.com.br,true,true,2016-03-28T12:45:10.863Z,2016-04-03T01:03:40.776Z,"Rua Coronel Inácio Vale, 8847 - Praia de Ponta Negra, Natal - RN, CEP 59.090-040 Brasil",resource,image/jpeg,116834,2016-03-28T12:45:10.477Z
424,Littoral Maximum Flat,maximum.reservas@littoral.com.br,2,"Com vista para o mar o flat possui 78 apartamentos, business center, wi-fi na recepção, restaurante, piscina com deck, fitness center, apartamentos Long Stay, estacionamento, serviços de lavanderia.",-5.8800966,-35.1748653,11,16,,, http://www.littoral.com.br/maximumflat/,false,true,2016-03-28T12:54:11.515Z,2016-04-03T01:15:17.974Z,"Rua Vereador Manoel Sátiro, 248 Ponta Negra, Natal/RN - CEP: 58045-010",resource,image/jpeg,341593,2016-03-28T12:54:11.333Z
543,Manary Praia Hotel,,2,"Os 23 apartamentos do Manary oferecem ar condicionado, TV de LCD ou LED com programação Sky, frigobar, secador de cabelos, cofre eletrônico, telefone com discagem direta e acesso gratuito à Internet wireless. O hotel faz parte da Associação Roteiros de Charme.",-5.7843631,-35.2057128,11,76,,,http://www.manary.com.br,false,true,2016-03-28T12:56:50.220Z,2016-04-03T01:36:46.544Z,"Rua Francisco Gurgel, 9067 Ponta Negra, Natal/RN - CEP: 59090-050",resource,image/jpeg,154834,2016-03-28T12:56:49.988Z
257,Escola Doméstica,,2,"Fundada pelo poeta Henrique Castriciano, em 1 de setembro de 1914. Seu fundador seguiu o modelo de  educação doméstica que conheceu na Suíça. O modelo permanece até hoje, com as transformações exigidas pela evolução social.",13.0039001,45.1068494,10,100,,,http://www.escoladomestica.com.br/,false,true,2016-03-28T12:50:30.173Z,2016-05-27T14:30:24.474Z,"Avenida Hermes da Fonseca, Tirol, Natal/RN - CEP: 59015-001",resource,image/jpeg,59156,2016-03-28T12:50:30.027Z
587,Base de lançamento de Foguetes,,2,"O Centro de Lançamento de Foguetes da Barreira do Inferno, Inaugurado no ano de 1965, realizou atividades bem importantes e marcantes para sua história até os dias atuais. Veja algumas: •Lançamento do Nike Apache -primeiro foguete lançado no Brasil-fabricado nos USA. •Projeto Exametnet. Assim foi chamado os 207 lançamentos que aconteceram entre os anos de 1966 e 1978- objetivo era estudar a atmosfera. •Projeto Ozônio-estudar a camada de ozônio. •Ariane - Veículo espacial desenvolvido em conjunto com o Centro de Lançamento da Barreira do Inferno e a Agência Espacial Europeia- rastreio e segurança de veículos de satélites. •Mais de 400 foguetes já foram lançados pelo centro.",5.9473102,35.1572911,10,113,,(84) 3216-1400,,false,true,2016-03-28T12:57:40.806Z,2016-06-06T12:24:12.941Z,"R. Barreira do Inferno -Rota do Sol- Cotovelo
Parnamirim - RN
",resource,image/jpeg,7754,2016-03-28T12:57:40.699Z
423,Winston Churchil,,2,"Uma das escolas mais importantes da história da cidade. Está localizada na Avenida Rio Branco, centro de Natal. Recebeu o nome em homenagem ao primeiro-ministro do Reino Unido durante a Segunda Guerra Mundial.",37.495449,-88.4185712,10,100,,,,false,true,2016-03-28T12:54:09.958Z,2016-04-02T12:59:32.509Z,"Avenida Rio Branco, Cidade Alta, Natal/RN - CEP: 59025-000",resource,image/jpeg,41015,2016-03-28T12:54:09.726Z
494,UNP,,2,"Instituição de ensino superior privada fundada pelo professor Paulo Vasconcelos de Paula, em 1981. A Universidade Potiguar, atualmente integra a Rede Internacional Laureate.",37.4954477,-88.4185713,10,100,,,http://unp.br/,false,true,2016-03-28T12:55:48.193Z,2016-04-02T13:00:29.593Z,"Avenida Senador Salgado Filho, Lagoa Nova, Natal/RN - CEP: 59056-000",resource,image/png,14464,2016-03-28T12:55:47.892Z
1038,Faculdade de Odontologia,,2,"Fazia parte do grupo das antigas escolas em Natal que vieram a formar a Universidade Federal do Rio Grande do Norte por lei federalizada em 18 de dezembro de 1960. Atualmente, abriga o Departamento de Odontologia da UFRN, prestando também serviços de atendimento dentário através de seus estudantes.",69.908688,27.0283515,10,100,,,,false,true,2016-03-28T13:07:26.708Z,2016-04-02T13:17:12.470Z,"Avenida Salgado Filho, 3000, Lagoa Nova, Natal/RN - CEP: 59078-970",resource,image/jpeg,681300,2016-03-28T13:07:26.520Z
97,Universidade Federal do Rio Grande do Norte,,1,It is a higher education university which has received a title of the best federal university of the north and northeast of Brazil.,-5.838779,-35.203242999999986,4,120,,,www.ufrn.br,true,true,2016-03-28T12:44:44.594Z,2016-04-02T13:21:31.578Z,"Avenida Senador Salgado Filho, 3000 - Lagoa Nova, Natal - RN, Brasil",resource,image/jpeg,41428,2016-03-28T12:44:44.470Z
191,Escola Doméstica,,1,"It has been founded by poet Henrique Castriciano on September 1st, 1914. Its founder followed the domestic education style which he met in Switzerland. The model remains today, but with changes required by the social evolution. ",13.0039001,45.1068494,4,120,,,http://www.escoladomestica.com.br/,false,true,2016-03-28T12:49:00.467Z,2016-04-02T13:22:31.863Z,"Avenida Hermes da Fonseca, Tirol, Natal/RN - CEP: 59015-001",resource,image/jpeg,59156,2016-03-28T12:49:00.324Z
222,Atheneu,,1,"It is a traditional high school of the city which has been founded in the nineteenth century when Brazil was a monarchy. The school is the second oldest in the country. Notable locals of Natal studied there like Café Filho (former republic president), Câmara Cascudo (famous brazilian historian and folklorist).",40.6800145,-81.532366,4,120,,,,false,true,2016-03-28T12:49:44.693Z,2016-04-02T13:30:23.806Z,"Avenida Campos Sales, Petrópolis, Natal/RN - CEP: 59020-300",resource,image/jpeg,285027,2016-03-28T12:49:44.340Z
448,UNP,,1,Private institution of higher education founded by Professor Paulo Vasconcelos de Paula in 1981. The Potiguar University integrates the International Laureate Chain. ,37.4954477,-88.4185713,4,120,,,http://unp.br/,false,true,2016-03-28T12:54:44.483Z,2016-04-02T13:37:24.620Z,"Avenida Senador Salgado Filho, Lagoa Nova, Natal/RN - CEP: 59056-000",resource,image/png,14464,2016-03-28T12:54:44.349Z
525,Faculdade de Odontologia,,1,"It was one of the old colleges in Natal that came to form the Federal University of Rio Grande do Norte by law federalized on December 18th, 1960. Currently houses the Department of Odontology also providing dental care services through its students.",69.908688,27.0283515,4,120,,,,false,true,2016-03-28T12:56:27.449Z,2016-04-02T13:39:51.609Z,"Avenida Salgado Filho, 3000, Lagoa Nova, Natal/RN - CEP: 59078-970",resource,image/jpeg,681300,2016-03-28T12:56:27.235Z
348,Ginásio Nélio Dias,,2,"O Ginásio Nélio Dias é um ginásio poliesportivo feito para sediar partidas de vôlei e outros esportes, além de sediar diversos eventos e ser a base para uma variedade de escolinhas voltadas para as crianças da região.",-5.7326921,-35.2532249,10,77,,,,false,true,2016-03-28T12:52:40.973Z,2016-04-02T14:11:41.029Z,"Avenida Guararapes, Lagoa Azul, Natal/RN - CEP: 59135-300",resource,image/jpeg,70352,2016-03-28T12:52:40.822Z
375,Ginásio Poliesportivo do IFRN,comunicacao.reitoria@ifrn.edu.br,2,"Pertence ao Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN, localizado no campus Central, é utilizado para treino das equipes do instituto e competições.",-5.81264,-35.1988485,10,77,,,portal.ifrn.edu.br/,false,true,2016-03-28T12:53:13.845Z,2016-04-02T14:13:00.292Z,"Rua Doutor Nilo Bezerra Ramalho, 1692, Tirol, Natal/RN - CEP: 59015-300",resource,image/jpeg,141623,2016-03-28T12:53:13.703Z
6,Frasqueirão,,1,"The Maria Lamas Farache stadium is best known as Frasqueirão, it is located on the Rota do Sol road in Natal, and it is the official stadium of ABC Football Club(local team).",-5.889047,-35.179381000000035,4,72,,,www.abcfc.com.br/estrutura#.U45Knvnxr_c,true,true,2016-03-28T12:42:50.077Z,2016-04-02T14:19:06.621Z,"Rua Antônio Lourenço, Rota do Sol - Ponta Negra, Natal - RN, Brasil",resource,image/jpeg,275226,2016-03-28T12:42:49.823Z
1018,Ginásio Nélio Dias,,1,"The Nelio Dias Gym is a multi-purpose arena built to host volleyball matches and other sports, besides various events and to be the basis for small schools focused on the children who live around it.",-5.7326921,-35.2532249,4,72,,,,false,true,2016-03-28T13:06:59.682Z,2016-04-02T14:27:00.671Z,"Avenida Guararapes, Lagoa Azul, Natal/RN - CEP: 59135-300",resource,image/jpeg,70352,2016-03-28T13:06:59.534Z
1055,Ginásio Poliesportivo do IFRN,comunicacao.reitoria@ifrn.edu.br,1,"It belongs to the Federal Institute of Education, Science and Technology of Rio Grande do Norte - IFRN, located on Central Campus, it is used for training the teams of the institute and competitions.",-5.81264,-35.1988485,4,72,,,portal.ifrn.edu.br/,false,true,2016-03-28T13:07:47.450Z,2016-04-02T14:27:50.248Z,"Rua Doutor Nilo Bezerra Ramalho, 1692, Tirol, Natal/RN - CEP: 59015-300",resource,image/jpeg,141623,2016-03-28T13:07:47.313Z
886,Natal Dunnas Hotel,reservas@nataldunnas.com.br,2,"Apenas 50 m da praia e próximo aos principais pontos de lazer turístico, disponibiliza quartos em Standard, luxo, super luxo e master.",-5.873427,-35.1819623,11,76,,,www.nataldunnas.com.br,false,true,2016-03-28T13:03:59.782Z,2016-04-03T00:07:35.963Z,"Avenida Engenheiro Roberto Freire, 5248 Ponta Negra, Natal/RN - CEP: 59090-000",resource,image/jpeg,50758,2016-03-28T13:03:59.641Z
982,e.Suites Vila do Mar,rviladomar@viladomar.com.br,2,"As acomodações do hotel, oferecem varanda para o mar, internet/wi-fi, televisão de LED, telefone com discagem direta, serviço de quarto 24 horas, ar-condicionado e um banheiro completo.",13.0039005,45.1068496,11,76,,,www.viladomar.com.br,false,true,2016-03-28T13:06:11.027Z,2016-04-03T00:12:41.247Z,"Via Costeira, 4233, Parque das Dunas, Natal/RN - CEP: 59090-001",resource,image/jpeg,89123,2016-03-28T13:06:10.913Z
487,Atol das Rocas Apart Hotel,reservas@atoldasrocas.com.br,2,"Vista para o mar, quartos com frigobar, tv a cabo e internet.",37.4954482,-88.4185704,11,16,,,http://www.atoldasrocas.com.br/,false,true,2016-03-28T12:55:37.364Z,2016-04-03T00:54:18.786Z,"Avenida Engenheiro Roberto Freire, 3220 Ponta Negra, Natal/RN - CEP: 59090-000",resource,image/jpeg,33301,2016-03-28T12:55:37.243Z
550,Villa do Sol Pousada,pousada@villadosol.com.br ,2,"Pousada localizada na Praia de Genipabú, tem boas acomodações, piscina com vista para o mar, quartos com categorias standard e luxo (superior e térreo). Incluso café da manhã e a pousada ainda oferece passeios ecológicos na APA de Genipabú entre outros.",-5.8778551,-35.2342925,11,43,,,www.villadosol.com.br/,false,true,2016-03-28T12:56:58.446Z,2016-04-03T00:57:07.692Z,"Avenida Domício Fernandes 01, Genipabú, Extremoz/RN - CEP 59575-000",resource,image/jpeg,41815,2016-03-28T12:56:58.279Z
241,Quality Suites Hotel,reservas.qsn@atlanticahotels.com.br ,2,"Os quartos contam com ar condicionado, cofre, microondas, frigobar, ponto p/Internet, telefone e tv a cabo.",-5.8734163,-35.1819623,11,76,,,www.atlanticahotels.com.br,false,true,2016-03-28T12:50:10.123Z,2016-04-03T01:12:42.361Z,"Avenida Engenheiro Roberto Freire, 4848 Ponta Negra, Natal/RN - CEP: 59090-000",resource,image/jpeg,44172,2016-03-28T12:50:09.926Z
314,Hotel Majestic,majestic@majesticnatal.com.br,2,Apartamentos com vista para o mar. Todos ambientados com arandelas de cristal e espelhos com molduras clássicas.,-5.8735453,-35.1833332,11,76,,,http://www.majesticnatal.com.br/,false,true,2016-03-28T12:51:51.521Z,2016-04-03T01:14:24.493Z,"Avenida Engenheiro Roberto Freire, 8860 Ponta Negra, Natal/RN - CEP: 59090-000",resource,image/jpeg,261690,2016-03-28T12:51:51.101Z
428,Visual Praia Hotel,,2,"O hotel possui 4 estrelas e é bem equipado para dar o melhor de conforto ao hóspede, conta com apartamentos de luxo e luxo superior com vista para o mar.",-5.8782197,-35.1771503,11,76,,,http://www.visualpraiahotel.com.br,false,true,2016-03-28T12:54:16.412Z,2016-04-03T01:30:00.712Z,"R. Francisco Gurgel, 9184 - Ponta Negra, Natal - RN, 59090-050",resource,image/jpeg,38080,2016-03-28T12:54:16.271Z
473,Holiday Inn Express,reservas@holidaynatal.com.br ,2,"Apartamentos modernos com acesso gratuito à internet de banda larga nos apartamentos e toda a locação do hotel, café da manhã buffet de cortesia.",37.4954481,-88.4185702,11,76,,,http://www.holidaynatal.com.br/,false,true,2016-03-28T12:55:17.038Z,2016-04-03T01:31:44.208Z,"Avenida Engenheiro Roberto Freire, 2622 Ponta Negra, Natal/RN - CEP: 59090-000",resource,image/jpeg,50886,2016-03-28T12:55:16.915Z
727,Imirá Plaza Hotel,reservas@imiraplaza.com.br,2,"No hotel, há área fitness, salão de beleza, spa, sauna, business center  e recepção com internet wi-fi.",-5.8277317,-35.1847926,11,76,,,www.imiraplaza.com.br,false,true,2016-03-28T13:00:25.200Z,2016-04-03T01:40:15.223Z,"Via Costeira, 4077, Parque das Dunas, Natal/RN - CEP: 59090-001",resource,image/jpeg,74227,2016-03-28T13:00:25.088Z
5409,Aquaria Natal Hotel,,1,The Aquaria Natal Hotel is one of the newest hotels in Ponta Negra. It has been designed to provide guests a beautiful view of the sea. It is also possible hear the sound of waves lapping the sand of Ponta Negra beach.,-5.8754779998,-35.1757833,5,2,,,www.aquarianatal.com,,true,2016-04-03T02:30:29.606Z,2016-04-03T02:30:29.606Z,"Avenida Erivan França, 154, Ponta Negra, Natal/RN - CEP: 59090-100",aquaria.jpg,image/jpeg,10689,2016-04-03T02:30:28.857Z
197,Genot Cafés Especiais,contato@genot.com.br,1,"Its theme is inspired in Africa, has a reputation for its excellent coffee which is made in La Marzocco, considered for many bartenders the best espresso machine in the world.",-5.812073,-35.206696,1,27,,,genot.com.br/,false,true,2016-03-28T12:49:11.122Z,2016-04-03T19:47:40.473Z,"Avenida Bernardo Vieira, 3775, Tirol, Natal/RN - CEP: 59015-900
( MIdway Mall, inside Livraria Saraiva )",resource,image/jpeg,53439,2016-03-28T12:49:10.968Z
589,Piazzale Italia Ristorante e Pizzaria,thiagogomes@piazzaleitalia.com.br,1,"It is a well recommended Pizzeria and Restaurant located in a very quite place. It opens for lunch on Fridays, Saturdays and Sundays, from noon to 3:00PM.",-5.8840705,-35.1837097,1,19,,,http://www.piazzaleitalia.com.br/,false,true,2016-03-28T12:57:42.772Z,2016-04-03T22:14:35.655Z,"Avenida Deputado Antônio Florêncio de Queiroz, Ponta Negra, Natal/RN - CEP: 59092-500",resource,image/jpeg,41953,2016-03-28T12:57:42.621Z
686,Only Pizza,contato@olnlypizza.com.br,1,"Traditional pizzeria in the city, offering a pleasant atmosphere for the whole family to taste a great variety of pizzas flavors.",-5.8720936,-35.1810946,1,19,,,http://www.onlypizza.com.br/,false,true,2016-03-28T12:59:36.462Z,2016-04-04T00:42:47.977Z,"Av. Engenheiro Roberto Freire, 5896 - Ponta Negra, Natal - RN, 59090-000",resource,image/jpeg,36474,2016-03-28T12:59:36.332Z
713,Dolce Vita,josexavier57@hotmail.com,1,"The main caracteristics of this nice winery and bistro restaurant located in a posh neighborhood of the city is good service and sophisticated menu. Also opens for lunch, from Tuesday to Friday, from 12:00 to 3:00pm",40.1061048,-111.0336596,1,19,,,,false,true,2016-03-28T13:00:08.689Z,2016-04-04T00:51:07.588Z,"Rua Mossoró, Tirol, Natal/RN - CEP: 59020-090",resource,image/jpeg,30256,2016-03-28T13:00:08.559Z
901,Abade - Midway,restabade@gmail.com,1,It offers a diverse and sophisticated menu and good service. It is located at Midway Mall Shopping.,60.46255689999994,21.0779174,1,19,,,http://www.restauranteabade.com/,false,true,2016-03-28T13:04:16.008Z,2016-04-04T00:59:15.814Z,"Avenida Vieira, 3775, Tirol, Natal/RN - CEP: 59015-900",resource,image/jpeg,56256,2016-03-28T13:04:15.862Z
47,Con Xin China,,1,"Chinese cuisine, homemade pastas and also serves a great variety of starters.",-5.851623,-35.20363099999997,1,19,,,www.conxinchina.com,true,true,2016-03-28T12:43:44.106Z,2016-04-03T14:47:27.659Z,"Rua Leôncio Etelvino de Medeiros, 2935 - Capim Macio, Natal - RN, Brasil",resource,image/jpeg,389572,2016-03-28T12:43:43.894Z
582,PittsBurg,,1,"One of the most famous snack bars in town, opens 24/7. It is great spot for meeting people and have lots of fun with friends and family. ",-5.8226665,-35.2161075,1,27,,,http://pittsburg.com.br/,false,true,2016-03-28T12:57:36.655Z,2016-04-03T22:12:47.950Z,"Avenida Prudente de Morais, Lagoa Nova, Natal/RN - CEP: 59075-700",resource,image/jpeg,361175,2016-03-28T12:57:36.491Z
5412,Wayne's Burguer Star,jr@waynes.com.br,2,"O cardápio tem como base as deliciosas receitas de hamburguers americanos. As lojas possuem projeto arquitetônico exclusivo com temática de cinema. De segunda à sexta, há uma pausa no atendimento entre 15:00 e 17:00. Acesse o site para localizar demais endereços: http://waynes.com.br/",-5.8223982,-35.213425,9,3,,(84) 2010-2500,http://waynes.com.br/,,true,2016-04-08T12:47:56.806Z,2016-04-08T12:51:35.824Z,"Avenida Miguel Castro, 1503 - Lagoa Nova
Natal, RN 59.075-740",wayne.jpg,image/jpeg,10604,2016-04-08T12:51:35.370Z
444,Padroeira de Natal,,2,"Conta a tradição que na manhã de 21 de novembro de 1753, pescadores encontraram na margem do Rio Potengi, um caixote que estava encalhado numa pedra. Dentro dele,encontraram uma imagem da mãe de Jesus com um menino no colo e uma mensagem: ""Aonde esta imagem aportar nenhuma desgraça acontecerá"". Como o dia 21 de novembro é o dia da Apresentação de Maria ao Templo de Jerusalém, a santa foi batizada como Nossa Senhora da Apresentação e proclamada padroeira da cidade de Natal",5.7855694,35.2111179,10,113,,,,false,true,2016-03-28T12:54:39.654Z,2016-04-04T14:06:59.214Z,"Praça André de Albuquerque, s/n - Cidade Alta,Natal - RN,59025-580",resource,image/jpeg,12084,2016-03-28T12:54:39.555Z
524,Nomes da Praias-Significados,,2,"Praia dos Artistas- em razão do lugar ter sido cenário de importantes manifestações artísticas nas décadas de 20 e 30 (século XX).
Areia Preta- o nome é em razão da presença de areias monolíticas e arenitos ferruginosos de cor preta, na extensão da sua orla.
Praia de Miami- recebeu esse nome por ocasião da presença dos norte americanos em Natal, durante a Segunda Guerra Mundial.
Ponta Negra- presença de grandes formações de arenitos ferruginosos de cor escura, na ponta onde se encontra o Morro do Careca.
Jenipabu - provém do tupi jenipab-u (comer jenipapo ou onde se come jenipapo), por isso a grafia correta é com a letra ""J"".
",0,0,10,113,,,,false,true,2016-03-28T12:56:25.536Z,2016-04-04T14:16:34.805Z,Natal-RN,,,,
